Sl No,User Type,Power Transmit (dB),Distance (m),Pass Loss Exponent,Shadowing Effect,Power Received (dB),Label
550,SU,8.582935252251328,188.64151372297837,2.0805923080766804,-0.5738514941161431,3.27441035260368,SU
551,SU,16.36353481655255,82.56605630257535,2.998518892664392,3.0884085579992906,7.527560623222389,SU
552,SU,15.199031879261828,95.40528539696184,3.112611077008834,-10.017074041725895,-0.9796812514817628,SU
553,SU,16.275966869328375,48.97911581185691,1.923595065021774,-0.19572448946236076,12.829345674265213,SU
554,SU,15.507819035944376,170.88873188004555,3.864051176173419,1.035096118140763,5.845403974123035,SU
555,SU,13.876401762798892,79.5774030417036,4.896004832273506,2.909938694370008,1.6601872079755848,SU
556,SU,15.777183581044504,63.42819632538342,2.3294651220355163,-5.558220141904766,6.0206095373440895,SU
557,SU,16.61572121441489,33.32390033473138,4.771638312852255,2.3416438696627466,7.0080372999495335,SU
558,SU,24.502118628425684,105.13497276913327,4.833780855431053,1.0706388869157644,13.658796799951777,SU
559,SU,22.9681538904493,64.07393114373788,5.163939686860467,-1.7930387125997451,11.845521548834627,SU
560,SU,17.114966234024052,53.70158404075567,4.535462991021396,-1.9200798123165042,7.348593971429364,SU
